snapshot_date,building,in_market,unit,unit_type,beds,baths,sqft,asking_rent,net_effective_rent,price_basis,concession_text,available_date,data_flag,conc_months,lease_months
2026-08-22,The Journal,1,0404,Studio,0,1.0,461,3176.0,2858.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,0411,Studio,0,1.0,515,3196.0,2876.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,0909,Studio,0,1.0,508,3196.0,2876.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,1303N,Studio,0,1.0,474,3330.0,2997.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,1608S,Studio,0,1.0,468,3266.0,2939.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,2215N,Studio,0,1.0,405,3356.0,3020.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,3008S,Studio,0,1.0,475,3436.0,3092.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,3203N,Studio,0,1.0,461,3376.0,3038.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,3308N,Studio,0,1.0,461,3450.0,3105.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,3315N,Studio,0,1.0,405,3406.0,3065.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,3503S,Studio,0,1.0,461,3396.0,3056.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,3703N,Studio,0,1.0,461,3300.0,2970.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,3908S,Studio,0,1.0,481,3330.0,2997.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,4008N,Studio,0,1.0,481,3350.0,3015.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,4408N,Studio,0,1.0,481,3460.0,3114.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,4615S,Studio,0,1.0,410,3396.0,3056.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,4704N,Studio,0,1.0,430,3380.0,3042.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,4704S,Studio,0,1.0,430,3396.0,3056.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,5008S,Studio,0,1.0,481,3386.0,3047.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,5203S,Studio,0,1.0,459,3440.0,3096.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,5404N,Studio,0,1.0,430,3440.0,3096.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,5704S,Studio,0,1.0,430,3420.0,3078.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,5804N,Studio,0,1.0,430,3380.0,3042.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,5903S,Studio,0,1.0,459,3476.0,3128.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,5908S,Studio,0,1.0,479,3430.0,3087.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,6108N,Studio,0,1.0,479,3496.0,3146.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,6215S,Studio,0,1.0,385,3496.0,3146.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,6303N,Studio,0,1.0,459,3630.0,3267.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,6304N,Studio,0,1.0,430,3586.0,3227.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-22,The Journal,1,6315S,Studio,0,1.0,385,3496.0,3146.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
