snapshot_date,building,in_market,unit,unit_type,beds,baths,sqft,asking_rent,net_effective_rent,price_basis,concession_text,available_date,data_flag,conc_months,lease_months
2026-08-01,The Journal,1,1303N,Studio,0,1.0,474,3330.0,2997.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,1608S,Studio,0,1.0,468,3366.0,3029.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,2508N,Studio,0,1.0,475,3186.0,2867.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,2808N,Studio,0,1.0,475,3080.0,2772.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,2904N,Studio,0,1.0,430,3266.0,2939.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,2908S,Studio,0,1.0,475,3436.0,3092.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,3203N,Studio,0,1.0,461,3376.0,3038.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,3503S,Studio,0,1.0,461,3396.0,3056.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,4108S,Studio,0,1.0,481,3440.0,3096.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,4408N,Studio,0,1.0,481,3460.0,3114.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,4715S,Studio,0,1.0,410,3396.0,3056.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,4904S,Studio,0,1.0,430,3380.0,3042.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,5108S,Studio,0,1.0,481,3490.0,3141.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,5203S,Studio,0,1.0,459,3440.0,3096.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,5315N,Studio,0,1.0,410,3426.0,3083.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,5404N,Studio,0,1.0,430,3440.0,3096.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,5604N,Studio,0,1.0,430,3396.0,3056.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,5708N,Studio,0,1.0,479,3426.0,3083.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,5804S,Studio,0,1.0,430,3426.0,3083.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,5903S,Studio,0,1.0,459,3476.0,3128.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,5915S,Studio,0,1.0,385,3406.0,3065.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,6008S,Studio,0,1.0,479,3536.0,3182.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,6115N,Studio,0,1.0,385,3450.0,3105.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,6303N,Studio,0,1.0,459,3630.0,3267.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,6304N,Studio,0,1.0,430,3586.0,3227.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
2026-08-01,The Journal,1,6315S,Studio,0,1.0,385,3496.0,3146.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20
